Original XML Dita File,UUID,Transformed Markdown File
aem-is-ir-api-master/src/is_api/t_startstop_linux.xml,92cf60c4-3f80-42bc-b135-17bc22ba151e,/data/DiscoIQ/projects/Adobe_Self-Service_Collaboration_20180104/content/xml-dita/aem-is-ir-api-master/src/migration-test-20190910/c-installation/t-starting-and-stopping/t-startstop-linux.md
aem-is-ir-api-master/src/image_serving_api_ref.xml,144e6012-fdc9-4840-8245-6d4a4a009d9c,/data/DiscoIQ/projects/Adobe_Self-Service_Collaboration_20180104/content/xml-dita/aem-is-ir-api-master/src/migration-test-20190910/image-serving-api-ref/image-serving-api-ref.md
aem-is-ir-api-master/src/is_api/c_is_home.xml,a90088a8-94f4-4e36-aaa2-03c07e8522b0,/data/DiscoIQ/projects/Adobe_Self-Service_Collaboration_20180104/content/xml-dita/aem-is-ir-api-master/src/migration-test-20190910/is-api/image-serving-api-ref/c-is-home.md
aem-is-ir-api-master/src/is_api/c_intended_audience.xml,a1a60d51-2a64-49ee-b409-59e8f67cdab0,/data/DiscoIQ/projects/Adobe_Self-Service_Collaboration_20180104/content/xml-dita/aem-is-ir-api-master/src/migration-test-20190910/is-api/image-serving-api-ref/c-intended-audience.md
aem-is-ir-api-master/src/is_api/r_components.xml,84e04972-32ce-4aca-aae6-d5b8bbe761e6,/data/DiscoIQ/projects/Adobe_Self-Service_Collaboration_20180104/content/xml-dita/aem-is-ir-api-master/src/migration-test-20190910/is-api/image-serving-api-ref/r-components.md
aem-is-ir-api-master/src/is_api/c_configuration_and_administration.xml,95cc72b9-0e99-42ff-8caf-8f3b35cb5cd2,/data/DiscoIQ/projects/Adobe_Self-Service_Collaboration_20180104/content/xml-dita/aem-is-ir-api-master/src/migration-test-20190910/is-api/image-serving-api-ref/c-configuration-and-administration/c-configuration-and-administration.md
aem-is-ir-api-master/src/is_api/r_Server_Configuration_Files.xml,02905b23-bbf3-4ae7-828d-915b22d8f167,/data/DiscoIQ/projects/Adobe_Self-Service_Collaboration_20180104/content/xml-dita/aem-is-ir-api-master/src/migration-test-20190910/is-api/image-serving-api-ref/c-configuration-and-administration/r-server-configuration-files/r-server-configuration-files.md
aem-is-ir-api-master/src/is_api/r_platformserverconf.xml,d798762b-c9ff-4e1b-b2ac-c5e40476b375,/data/DiscoIQ/projects/Adobe_Self-Service_Collaboration_20180104/content/xml-dita/aem-is-ir-api-master/src/migration-test-20190910/is-api/image-serving-api-ref/c-configuration-and-administration/r-server-configuration-files/r-platformserverconf.md
aem-is-ir-api-master/src/is_api/r_monitorconf.xml,31949797-df2c-4b7c-841b-4c623299a228,/data/DiscoIQ/projects/Adobe_Self-Service_Collaboration_20180104/content/xml-dita/aem-is-ir-api-master/src/migration-test-20190910/is-api/image-serving-api-ref/c-configuration-and-administration/r-server-configuration-files/r-monitorconf.md
aem-is-ir-api-master/src/is_api/r_catalogserverconf.xml,797a43d2-18f5-4735-8b19-da231952b1a2,/data/DiscoIQ/projects/Adobe_Self-Service_Collaboration_20180104/content/xml-dita/aem-is-ir-api-master/src/migration-test-20190910/is-api/image-serving-api-ref/c-configuration-and-administration/r-server-configuration-files/r-catalogserverconf.md
aem-is-ir-api-master/src/is_api/r_server.xml,6f8b7047-6de6-4a56-96b7-58c481150e32,/data/DiscoIQ/projects/Adobe_Self-Service_Collaboration_20180104/content/xml-dita/aem-is-ir-api-master/src/migration-test-20190910/is-api/image-serving-api-ref/c-configuration-and-administration/r-server-configuration-files/r-server.md
aem-is-ir-api-master/src/is_api/r_imageserverregistry.xml,cc401f75-1eb1-40fe-8308-eaaf9e14f906,/data/DiscoIQ/projects/Adobe_Self-Service_Collaboration_20180104/content/xml-dita/aem-is-ir-api-master/src/migration-test-20190910/is-api/image-serving-api-ref/c-configuration-and-administration/r-server-configuration-files/r-imageserverregistry.md
aem-is-ir-api-master/src/is_api/r_supervisorregistry.xml,8442a3d6-5f45-48d1-8e6e-71f0ed384227,/data/DiscoIQ/projects/Adobe_Self-Service_Collaboration_20180104/content/xml-dita/aem-is-ir-api-master/src/migration-test-20190910/is-api/image-serving-api-ref/c-configuration-and-administration/r-server-configuration-files/r-supervisorregistry.md
aem-is-ir-api-master/src/is_api/c_data_caches.xml,e97fad8d-b3b6-4cc2-a96c-62c96824384c,/data/DiscoIQ/projects/Adobe_Self-Service_Collaboration_20180104/content/xml-dita/aem-is-ir-api-master/src/migration-test-20190910/is-api/image-serving-api-ref/c-configuration-and-administration/c-data-caches/c-data-caches.md
aem-is-ir-api-master/src/is_api/c_response_data_cache.xml,dbfda210-3b50-4e8c-8d77-7263ae4e80a2,/data/DiscoIQ/projects/Adobe_Self-Service_Collaboration_20180104/content/xml-dita/aem-is-ir-api-master/src/migration-test-20190910/is-api/image-serving-api-ref/c-configuration-and-administration/c-data-caches/c-response-data-cache.md
aem-is-ir-api-master/src/is_api/c_response_cache_validation.xml,d1aad5ae-f0fa-489b-a48b-b0ac8c8f43bb,/data/DiscoIQ/projects/Adobe_Self-Service_Collaboration_20180104/content/xml-dita/aem-is-ir-api-master/src/migration-test-20190910/is-api/image-serving-api-ref/c-configuration-and-administration/c-data-caches/c-response-cache-validation.md
